和泉砂川, 3778, -433
泉田, 3893, -560
泉体育館, 3873, -471
和泉多摩川, 3876, -469
泉中央, 3906, -545
いずみ中央, 3874, -463
和泉中央, 3784, -442
和泉鳥取, 3778, -433
いずみ野, 3874, -463
和泉橋本, 3780, -435
和泉府中, 3782, -437
出目, 3719, -403
出雲科学館パークタウン前, 3721, -461
出雲坂根, 3729, -454
出雲市, 3721, -461
出雲神西, 3720, -460
出雲大社前, 3719, -462
出雲大東, 3726, -460
出雲三成, 3727, -457
出雲八代, 3727, -457
出雲横田, 3729, -456
石動, 3814, -498
出馬, 3834, -453
伊勢朝日, 3810, -452
伊勢石橋, 3804, -442
伊勢上野, 3810, -436
伊勢大井, 3804, -441
伊勢奥津, 3801, -438
伊勢柏崎, 3804, -432
伊勢鎌倉, 3801, -439
伊勢川口, 3803, -441
伊勢川島, 3808, -451
井関, 3804, -441
伊勢佐木長者町, 3877, -463
伊勢市, 3811, -437
伊勢田, 3790, -448
伊勢竹原, 3802, -440
伊勢中川, 3806, -441
伊勢中原, 3806, -440
伊勢八太, 3805, -441
伊勢治田, 3806, -455
伊勢松本, 3808, -450
伊勢八知, 3801, -439
伊勢若松, 3809, -448
五十市, 3682, -362
石生, 3773, -455
磯崎, 3900, -490
五十猛, 3714, -457
磯ノ浦, 3774, -431
磯原, 3903, -501
磯分内, 3989, -698
磯部, 3860, -488
磯山, 3886, -491
板荷, 3879, -497
井高野, 3784, -445
井田川, 3806, -448
伊太祈曽, 3778, -429
板倉東洋大前, 3878, -485
板橋区役所前, 3879, -472
板橋本町, 3879, -472
飯給, 3889, -460
猪田道, 3798, -444
板持, 3685, -433
板谷, 3892, -531
板宿, 3775, -442
市尾, 3790, -436
市岡, 3734, -450
市が尾, 3875, -467
市ヶ谷, 3880, -470
市川大野, 3885, -472
市川塩浜, 3884, -470
市川大門, 3851, -467
市川本町, 3852, -467
市川真間, 3884, -472
市来, 3665, -361
一志, 3805, -442
市島, 3775, -457
一乗寺, 3790, -452
一乗谷, 3802, -480
一条橋, 3740, -412
市城, 3860, -495
市田, 3838, -466
市棚, 3697, -389
市坪, 3721, -418
市波, 3802, -480
市布, 3657, -391
一之江, 3883, -470
市ノ川, 3681, -394
市ノ瀬, 3851, -464
一ノ関, 3912, -563
一の鳥居, 3782, -448
市辺, 3799, -454
櫟本, 3791, -441
一の渡, 3930, -585
一ノ割, 3880, -478
市場, 3771, -446
一畑口, 3724, -464
市塙, 3888, -494
一分, 3788, -442
一武, 3677, -375
市振, 3832, -507
市部, 3798, -444
五日市, 3712, -434
五日町, 3861, -511
一社, 3817, -456
一勝地, 3673, -376
五橋, 3906, -543
一本松, 3677, -414
いづろ通, 3671, -358
井出, 3851, -458
井戸, 3753, -431
糸井, 3921, -674
糸魚沢, 3998, -689
井土ヶ谷, 3877, -463
糸崎, 3729, -434
愛し野, 3975, -712
糸貫, 3810, -464
稲枝, 3799, -457
稲永, 3814, -454
稲尾, 3837, -495
伊那大島, 3838, -468
伊那上郷, 3837, -466
伊那北, 3839, -475
稲城長沼, 3874, -469
稲毛海岸, 3887, -469
稲子, 3852, -458
依那古, 3798, -443
伊那小沢, 3837, -458
伊那市, -1323, -540
稲士別, 3961, -683
伊那新町, 3842, -475
稲梓, 3862, -443
稲田, 3891, -490
伊那田島, 3838, -469
稲田堤, 3875, -469
伊奈中央, 3877, -479
稲積公園, 3914, -689
猪名寺, 3782, -445
稲戸井, 3886, -477
稲野, 3781, -445
因幡船岡, 3755, -462
因幡社, 3754, -460
稲原, 3777, -420
伊那福岡, 3839, -471
稲穂, 3914, -690
伊那本郷, 3839, -470
伊那松島, 3840, -477
稲村ヶ崎, 3875, -460
伊那八幡, 3837, -465
稲荷, 3790, -450
稲荷口, 3826, -446
稲荷町, 3881, -471
稲荷山, 3872, -475
稲荷山公園, 3872, -475
犬飼, 3695, -398
犬川, 3887, -537
犬島新町, 3823, -500
犬塚, 3669, -403
犬吠, 3905, -471
犬山口, 3816, -462
犬山遊園, 3816, -462
井野, 3889, -472
伊野, 3736, -411
伊納, 3937, -710
居能, 3686, -423
井上, 3847, -497
伊野駅前, 3736, -411
井の頭公園, 3876, -471
井口, 3713, -434
伊野商業前, 3737, -411
猪谷, 3823, -492
いのつき, 3651, -404
伊野灘, 3724, -464
井原市, 3737, -440
茨木市, 3896, -487
井原里, 3780, -435
茨目, 3854, -518
伊比井, 3691, -362
動橋, 3803, -488
伊保, 3767, -445
今井, 3844, -496
今池, 3816, -456
今泉, 3887, -538
今伊勢, 3813, -460
今市, 3879, -500
今井浜海岸, 3863, -444
今川, 3784, -441
今川河童, 3680, -415
今隈, 3672, -407
今里, 3785, -442
今宿, 3664, -412
今庄, 3799, -473
今津, 3780, -444
今出川, 3789, -452
今橋, 3751, -433
今福, 3653, -406
今福鶴見, 3785, -443
今船, 3783, -441
今宮, 3783, -442
今宮戎, 3783, -442
今山, 3692, -427
射水市新湊庁舎前, 3819, -501
揖屋, 3730, -463
祖谷口, 3744, -423
伊予出石, 3715, -413
伊予石城, 3715, -407
伊予大洲, 3716, -410
伊予大平, 3720, -416
伊予上灘, 3718, -415
伊予亀岡, 3724, -425
伊与喜, 3729, -399
伊予小松, 3729, -421
伊予西条, 3731, -421
伊予桜井, 3727, -424
伊予寒川, 3738, -423
伊予市, 3720, -417
伊予白滝, 3716, -412
伊予立川, 3719, -413
いよ立花, 3721, -419
伊予土居, 3736, -422
伊予富田, 3727, -425
伊予長浜, 3715, -413
伊予中山, 3720, -414
伊予氷見, 3729, -421
伊予平野, 3720, -415
伊予北条, 3721, -423
伊予三島, 3720, -417
伊予宮野下, 3718, -404
伊予三芳, 3728, -422
伊予横田, 3720, -418
伊予吉田, 3716, -404
伊予和気, 3721, -421
五十川, 3877, -556
伊里, 3754, -444
入明, 3739, -412
入生田, 3866, -458
入江岡, 3851, -452
杁ヶ池公園, 3818, -456
入曽, 3873, -474
いりなか, 3816, -455
入野, 3723, -436
入広瀬, 3865, -518
入谷, 3881, -471
入山瀬, 3855, -456
入間市, 3872, -475
入地, 3889, -477
岩井, 3882, -454
磐城, 3788, -438
磐城浅川, 3895, -510
磐城石井, 3895, -505
磐城石川, 3896, -511
磐城太田, 3908, -525
磐城棚倉, 3895, -508
磐城常葉, 3900, -519
磐城塙, 3895, -506
岩城みなと, 3887, -581
磐城守山, 3895, -517
岩切, 3907, -545
岩峅寺, 3825, -496
岩沢, 3907, -574
岩島, 3858, -495
岩宿, 3870, -490
岩代, 3778, -418
岩代清水, 3896, -530
岩瀬浜, 3823, -501
岩田, 3813, -507
岩滝口, 3775, -467
岩館, 3885, -607
岩塚, 3814, -456
岩原スキー場前, 3859, -505
岩手飯岡, 3930, -579
岩手大川, 3923, -589
岩手上郷, 3914, -582
岩手刈屋, 3926, -584
岩手川口, 3913, -592
いわて沼宮内, 3913, -594
岩手二日町, 3912, -582
岩手船越, 3931, -578
岩出山, 3906, -555
岩手和井内, 3925, -585
石刀, 3813, -460
岩波, 3861, -457
巌根, 3884, -463
岩根橋, 3916, -576
岩野, 3844, -495
岩ノ下, 3914, -564
岩野目, 3896, -592
岩鼻, 3686, -423
岩原, 3866, -459
岩船町, 3873, -541
岩間, 3892, -487
岩松, 3658, -393
石見, 3790, -439
石見川越, 3713, -450
石見川本, 3715, -451
石見都賀, 3718, -450
石見津田, 3701, -443
石見福光, 3711, -453
石見松原, 3718, -451
石見簗瀬, 3717, -452
石見横田, 3699, -441
岩村, 3827, -461
岩村田, 3851, -487
岩室, 3860, -528
岩本, 3864, -496
岩本町, 3881, -471
岩屋, 3777, -443
岩屋橋, 3655, -390
岩山, 3913, -586
印西牧の原, 3890, -474
インテック本社前, 3822, -499
院内, 3895, -567
院庄, 3748, -453
印場, 3818, -457
印旛日本医大, 3890, -473
因原, 3715, -450
伊部, 3753, -444
ウェスパ椿山, 3883, -612
植田, 3904, -505
植大, 3816, -449
上田原, 3845, -490
植苗, 3925, -677
上野御徒町, 3881, -471
上野市, 3798, -445
上野芝, 3783, -439
上野動物園西園
上野動物園東園
上野広小路, 3881, -471
上林, 3798, -443
上本町, 3822, -499
植松, 3745, -439
植村, 3675, -366
魚市場通, 3902, -648
魚崎, 3778, -443
魚住, 3770, -443
魚沼丘陵, 3860, -510
魚沼田中, 3863, -516
魚沼中条, 3858, -512
鵜飼, 3732, -439
鵜方, 3814, -433
宇賀本郷, 3679, -430
浮孔, 3789, -437
浮鞭, 3727, -397
浮間舟渡, 3879, -473
宇久井, 3794, -414
鶯谷, 3881, -471
鶯野, 3898, -582
鶯の森, 3782, -447
鶯巣, 3836, -459
有家, 3926, -604
羽後飯塚, 3887, -592
羽後岩谷, 3888, -578
羽後牛島, 3888, -586
羽後太田, 3899, -584
羽後亀田, 3887, -580
羽後境, 3893, -583
羽後中里, 3899, -588
羽後長戸呂, 3892, -572
羽後長野, 3898, -581
羽後本荘, 3887, -577
羽後四ッ屋, 3895, -572
宇佐美, 3865, -451
氏家, 3885, -498
潮, 3718, -452
牛ヶ原, 3805, -479
牛久保, 3826, -446
牛込神楽坂, 3880, -471
牛込柳町, 3880, -471
牛田, 3819, -451
宇治団地前, 3737, -411
牛津, 671, -981
宇品五丁目, 3714, -433
宇品三丁目, 3714, -434
宇品二丁目, 3714, -434
宇品四丁目, 3714, -433
牛島, 3758, -426
牛ノ浜, 3663, -369
牛ノ谷, 3801, -486
牛浜, 3871, -472
牛渕, 3723, -418
牛渕団地前, 3723, -418
牛山, 3816, -459
宇治山田, 3811, -437
後潟, 3901, -623
宇宿, 3670, -357
鵜杉, 3896, -558
宇宿一丁目, 3670, -357
臼田, 3851, -485
太秦, 3788, -452
太秦広隆寺, 3788, -452
太秦天神川, 3788, -451
羽前大山, 3880, -558
羽前金沢, 3892, -545
羽前小松, 3887, -536
羽前前波, 3891, -558
羽前高松, 3891, -548
羽前千歳, 3894, -544
羽前椿, 3886, -537
羽前豊里, 3891, -560
羽前長崎, 3892, -546
羽前中山, 3891, -540
羽前成田, 3887, -540
羽前沼沢, 3883, -537
羽前松岡, 3881, -537
羽前水沢, 3880, -557
羽前山辺, 3892, -545
宇田郷, 3693, -439
歌津, 3920, -557
歌内, 3932, -745
宇多野, 3788, -452
内海, 3692, -363
内ヶ巻, 3860, -515
内郷, 3905, -508
打越, 3674, -391
内幸町, 3819, -451
内宿, 3877, -480
打田, 3780, -431
内田, 3678, -414
打出, 3779, -444
内名, 3732, -450
内野, 3862, -532
内之田, 3689, -360
内野西が丘, 3861, -532
内牧, 3682, -395
内原, 3894, -490
内山, 3679, -372
宇都井, 3718, -449
打井川, 3727, -401
現川, 3657, -391
ウッディタウン中央, 3776, -449
内船, 3851, -459
内部, 3808, -449
打保, 3822, -490
宇頭, 3820, -450
鵜殿, 3795, -416
鵜苫, 3951, -659
宇奈月, 3831, -502
宇奈月温泉, 3831, -502
鵜沼, 3816, -462
鵜沼宿, 3816, -462
有年, 3758, -446
畦野, 3781, -448
畝傍, 3790, -438
畝傍御陵前, 3790, -437
宇野, 3748, -437
鵜の木, 3879, -467
宇野気, 3811, -500
宇島, 3684, -413
鵜住居, 3929, -575
宇野辺, 3785, -446
卯之町, 3715, -406
祖母島, 3862, -494
姥堂, 3883, -525
鵜原, 3892, -455
宇部新川, 3686, -425
宇部岬, 3687, -422
馬立, 3888, -463
馬堀, 3786, -451
馬道, 3810, -453
海芝浦, 3879, -465
海尻, 3851, -480
海浦, 3669, -378
海の王迎, 3728, -397
海ノ口, 3851, -480
海の公園柴口, 3877, -461
海の公園南口, 3877, -461
海ノ中道, 3667, -414
梅ヶ丘, 3878, -469
梅ヶ沢, 3910, -556
梅ヶ谷, 3803, -431
梅ヶ峠, 3679, -426
梅迫, 3779, -461
梅郷, 3883, -477
梅島, 3881, -473
梅田, 3783, -443
梅坪, 3821, -454
梅戸井, 3807, -453
梅の辻, 3739, -411
梅本, -1327, -411
梅林, 3666, -411
梅屋敷, 3880, -467
梅山, 666, -302
敬川, 3708, -451
浦賀, 3879, -458
浦上, 3655, -390
浦上駅前, 3655, -390
浦上車庫前, 3655, -390
浦川, 3835, -453
うらがわら, 3850, -512
浦佐, 3861, -512
浦宿, 3918, -549
浦田, 3744, -439
浦ノ崎, 3654, -405
浦本, 3839, -510
浦山, 3766, -447
浦山口, 3864, -478
浦和美園, 3880, -476
瓜連, 3896, -493
蔚山町, 3674, -391
漆山, 3894, -545
上挙母, 3821, -453
運河, 3884, -477
雲州平田, 3722, -463
運動公園, 3870, -491
運動公園前, 3827, -444
頴娃, 3670, -349
頴娃大川, 3668, -349
江井ヶ島, 3770, -442
永犬丸, 3675, -419
永福町, 3878, -470
永平寺口, 3802, -482
永和, 3465, -188
永覚, 3821, -452
恵我ノ荘, 3785, -439
江川崎, 3722, -401
江木, 3866, -491
駅前, 3826, -445
駅前大通, 3826, -445
駅家, 3734, -439
江吉良, 3811, -460
江口, 3749, -425
江古田, 3878, -472
江坂, 3783, -444
江崎, 3696, -441
江島, 3828, -447
江尻, 3818, -501
江住, 3786, -410
江曽島, 3883, -494
江田, 3905, -513
枝川, 3737, -411
枝光, 3677, -420
愛知川, 3800, -456
越後赤塚, 3861, -531
越後石山, 3865, -533
越後岩沢, 3858, -514
越後岩塚, 3857, -518
越後大島, 3875, -539
越後片貝, 3877, -538
越後金丸, 3878, -538
越後川口, 3860, -515
越後寒川, 3874, -549
越後鹿渡, 3856, -509
越後下関, 3876, -539
越後須原, 3863, -517
越後曽根, 3861, -530
越後滝谷, 3859, -518
越後田沢, 3856, -509
越後田中, 3855, -508
越後中里, 3860, -505
越後早川, 3873, -545
越後広瀬, 3863, -515
越後広田, 3855, -518
越後堀之内, 3861, -514
越後水沢, 3857, -510
越後湯沢, 3859, -506
越前大野, 3806, -479
越前大宮, 3804, -479
越前開発, 3800, -481
越前島橋, 3801, -482
越前下山, 3809, -477
越前新保, 3798, -477
越前高田, 3802, -480
越前竹原, 3804, -481
越前田野, 3807, -479
越前東郷, 3801, -480
越前富田, 3807, -479
越前野中, 3803, -481
越前花堂, 3800, -480
越前薬師, 3804, -479
越中泉, 3825, -499
越中荏原, 3824, -499
越中国分, 3819, -502
越中三郷, 3824, -499
越中島, 3881, -470
越中大門, 3819, -500
越中中川, 3818, -500
越中中島, 3823, -500
越中中村, 3826, -501
越中舟橋, 3824, -499
越中宮崎, 3831, -507
越中八尾, 3821, -496
越中山田, 3815, -494
江釣子, 3910, -574
江戸川台, 3884, -476
江戸川橋, 3880, -471
江戸橋, 3806, -444
榎井, 3745, -429
江の浦, 3668, -399
榎戸, 3892, -470
榎町, 3825, -498
江ノ島, 3874, -460
江波, 3714, -434
江端, 3800, -480
江原, 3767, -464
荏原中延, 3879, -468
荏原町, 3879, -468
江尾, 3738, -459
海老江, 3783, -443
恵比島, 3929, -713
恵比寿, 3879, -469
恵比須, 3772, -446
恵美須町, 3784, -442
胡町, 3714, -434
海老津, 3672, -419
えびの飯野, 3678, -370
えびの上江, 3678, -370
絵笛, 3948, -661
江部乙, 3930, -705
江見, 3887, -453
江迎鹿町, 3650, -405
恵良, 3685, -403
襟野々, 3733, -410
円行寺口, 3738, -412
猿猴橋町, 3715, -434
円座, 3749, -431
塩山, 3857, -471
遠州上島, 3834, -444
遠州岩水寺, 3836, -447
遠州小林, 3836, -446
遠州小松, 3835, -445
遠州芝本, 3836, -446
遠州西ヶ崎, 3835, -445
遠州曳馬, 3834, -444
遠州病院, 3834, -443
遠州森, 3839, -446
円田, 3838, -446
渕東, 3837, -485
延徳, 3849, -500
円町, 3789, -452
笈川, 3883, -524
置賜, 3889, -535
老津, 3825, -443
追良瀬, 3885, -615
追分, 3887, -589
追分口, 3801, -481
相可, 3807, -437
扇大橋, 3881, -472
扇沢, 3834, -495
扇田, 3899, -602
扇町, 3784, -443
王子, 3880, -472
王子駅前, 3880, -472
王子保, 3799, -475
王子神谷, 3880, -473
王子公園, 3777, -443
皇子山, 3791, -452
麻生田, 3807, -455
網田, 3671, -387
相知, 3659, -406
奥武山公園, 3605, -218
黄檗, 3790, -449
近江今津, 3795, -462
青海川, 3851, -517
近江塩津, 3798, -466
近江神宮前, 3791, -452
近江高島, 3795, -459
近江長岡, 3803, -461
近江中庄, 3796, -463
近江舞子, 3794, -458
青梅街道, 3874, -472
小江, 3661, -393
麻植塚, 3758, -426
大麻, 3920, -688
大麻生, 3871, -483
大阿太, 3789, -434
大網, 3893, -466
大池, 3849, -512
大池いこいの森, 3849, -513
大井競馬場前, 3880, -468
大池遊園, 3778, -429
大石, 3777, -443
大泉学園, 3876, -472
大板井, 3671, -407
大分大学前, 3695, -401
太市, 3763, -447
大井町, 3880, -468
大岩, 3756, -467
大内, 3718, -404
大内山, 3752, -444
大浦, 3721, -424
大浦海岸通, 3655, -389
大浦天主堂下, 3655, -389
大江高校前, 3775, -462
大江橋, 3783, -443
大江山口内宮, 3776, -463
大岡, 3860, -454
大岡山, 3702, -434
大神, 3694, -407
大街道, 3721, -419
大形, 3866, -534
大金, 3888, -498
大釜, 3910, -586
大狩部, 3937, -667
大川平, 3897, -630
大川ダム公園, 3884, -517
大河内, 3702, -424
大川野, 3658, -405
大城, 2988, 70
大岸, 3900, -673
大久喜, 3923, -609
大草, 3657, -392
大久保, 3771, -442
逢隈, 3905, -538
大蔵谷, 3772, -441
大倉山, 3776, -442
大胡, 3867, -491
大越, 3885, -551
大在, 3697, -403
大阪, 3785, -441
大阪阿部野橋, 3784, -441
大阪教育大前, 3787, -439
大阪空港, 3782, -445
大阪港, 3780, -436
大阪狭山市, 3785, -437
大阪城北詰, 3784, -443
大阪城公園, 3784, -443
大阪天満宮, 3784, -443
大阪ビジネスパーク, 3784, -443
大崎広小路, 3879, -469
大佐倉, 3891, -472
大沢, 3890, -531
大沢内, 3896, -623
大塩, 3766, -445
大志田, 3915, -587
大篠津町, 3732, -465
大清水, 3826, -443
大蛇, 3923, -609
大庄, 3824, -497
大小路, 3783, -440
大白川, 3866, -517
大須観音, 3815, -456
大杉, 3742, -417
大住, 3789, -446
大隅大川原, 3679, -363
大隅夏井, 3684, -355
大隅横川, 3674, -367
大関, 3799, -484
大堰, 3672, -406
大曽根, 3816, -456
大曽根浦, 3800, -425
大嵐, 3836, -456
大高, 3816, -453
太田川, 3815, -452
大滝, 3893, -564
大滝温泉, 3900, -601
大田切, 3839, -472
大田口, 3743, -418
大田郷, 3713, -454
大田市, 3715, -457
大谷, 3783, -432
太田部, 3851, -485
大多羅, 3749, -442
大塚, 3713, -436
大塚駅前, 3880, -472
大塚・帝京大学, 3872, -469
大津京, 3792, -452
大津港, 3903, -503
大津町, 3721, -461
大鶴, 3678, -406
大手町, 3880, -470
大寺, 3722, -462
大戸, 3896, -476
大堂津, 3690, -357
大通, 3917, -688
大歳, 3691, -428
大戸瀬, 3887, -617
大鳥羽, 3792, -465
大外羽, 3808, -460
大泊, 3797, -421
大富, 3751, -442
鳳, 3782, -438
大鳥居, 3880, -467
大土呂, 3800, -479
大中, 3815, -475
大中山, 3902, -651
大西, 3725, -425
大庭, 3839, -486
大貫, 3882, -459
大沼公園, 3901, -654
大野浦, 3710, -431
多ノ郷, 3733, -407
大野下, 3670, -394
大野台, 3894, -600
大野原, 3742, -426
大野町, 3814, -449
大乗, 3725, -433
大橋, 3668, -411
大橋通, 3739, -411
大畠, 3708, -423
大波止, 3655, -389
大羽根園, 3806, -452
大原, 3895, -458
大張野, 3892, -585
大仁, 3862, -451
大平下, 3879, -489
大平台, 3865, -458
大広田, 3823, -500
大袋, 3881, -477
大更, 3911, -592
大船, 3875, -461
大保, 3671, -407
大歩危, 3744, -420
大堀, 3897, -558
大濠公園, 3667, -412
大前, 3852, -494
大曲, 3897, -579
大間越, 3885, -609
大間々, 3869, -491
大海, 3830, -449
大甕, 3900, -494
大三東, 3666, -392
大溝, 3668, -402
大三, 3803, -442
大湊, 3912, -633
大宮公園, 3877, -477
大村, 3657, -394
大室, 3845, -496
大元, 3747, -441
大森, 3880, -468
大森・金城学院前, 3817, -457
大森海岸, 3880, -468
大森台, 3889, -467
大森町, 3880, -467
大屋, 3847, -490
大矢, 3816, -469
大谷海岸, 3921, -560
大谷地, -1089, -662
大矢知, 3809, -452
大藪, 3676, -414
大山ケーブル, 3869, -463
大山寺, 3815, -458
大和田, 3924, -714
大輪田, 3788, -440
大鰐温泉, 3899, -610
岡, 3904, -537
小垣江, 3817, -450
岡崎公園前, 3821, -450
岡崎前, 3777, -429
笑内, 3895, -593
苧ヶ瀬, 3816, -462
岡田, 3746, -430
小ヶ田, 3894, -601
緒方, 3692, -395
岡田浦, 3778, -434
御徒町, 3881, -471
岡寺, 3790, -437
おかどめ幸福, 3678, -375
岡場, 3777, -446
岡花, 3734, -411
岡部, 3847, -449
岡町, 3783, -445
岡見, 3702, -445
岡本, 3749, -431
岡山駅前, 3747, -442
緒川, 3817, -451
小川郷, 3905, -511
小川町, 3869, -481
荻川, 3866, -531
荻窪, 3877, -471
興津, 3812, -500
小木津, 3901, -497
翁島, 3887, -523
荻野, 3879, -525
荻布, 3818, -501
小木ノ城, 3856, -522
荻伏, 3947, -661
沖松島, 3751, -433
荻生, 3828, -504
尾久, 3880, -472
邑久, 3751, -442
奥阿仁, 3897, -592
奥泉, 3844, -455
奥大井湖上, 3844, -456
奥沢, 3878, -468
小串郷, 3654, -398
奥田, 3813, -458
奥田中学校前, 3823, -499
奥町, 3812, -460
奥洞海, 3676, -421
奥内, 3901, -622
奥中山高原, 3914, -597
奥新川, 3899, -546
奥浜名湖, 3830, -445
小倉, 3678, -420
小倉台, 3890, -469
小郡, 3671, -407
小古曽, 3808, -449
おごと温泉, 3792, -454
大畑, 3676, -374
大河端, 3809, -497
長, 3768, -448
刑部, 3739, -453
尾崎, 3815, -506
小作, 3870, -473
筬島, 3936, -741
長都, 3923, -681
於札内, 3928, -701
長船, 3751, -443
納内, 3934, -709
押上, 3882, -471
小塩江, 3896, -516
男鹿高原, 3879, -509
押角, 3642, -267
押切, 3860, -522
押野, 3809, -494
押部谷, 3773, -444
小島, 3752, -425
渡島大野, 3901, -652
渡島砂原, 3901, -659
渡島鶴岡, 3895, -645
渡島当別, 3899, -647
渡島沼尻, 3903, -658
小島谷, 3858, -524
忍海, 3789, -437
尾白内, 3900, -658
尾関山, 3723, -446
晩生内, 3926, -698
小田井, 3815, -457
小台, 3880, -472
お台場海浜公園, 3881, -469
小高, 3908, -524
小田急相模原, 3873, -466
小田急多摩センター, 3873, -469
小田急永山, 3873, -469
大楽毛, 3984, -686
小田林, 3882, -488
小田渕, 3825, -446
小樽築港, 3909, -692
落合, 3879, -471
落合川, 3830, -466
落合南長崎, 3879, -471
落居, 3851, -465
落石, 3687, -379
御茶ノ水, 3880, -471
乙川, 3816, -448
小月, 3682, -425
乙供, 3913, -618
追浜, 3877, -460
尾頭橋, 3815, -455
男川, 3822, -449
男山山上, 3788, -448
音沢, 3830, -503
落部, 3895, -661
乙丸, 3809, -494
乙女, 3850, -488
小友, 3924, -565
踊場, 3875, -462
音羽町, 3849, -451
尾奈, 3830, -445
御成門, 3880, -470
鬼瀬, 3692, -402
鬼越, 3884, -471
鬼塚, 3658, -408
小奴可, 3731, -451
尾上高校前, 3899, -613
尾上の松, 3768, -444
小野上, 3861, -495
小野上温泉, 3861, -495
小野田, 3685, -424
小野田港, 3685, -423
雄信内, 3930, -746
小野新町, 3900, -515
尾登, 3879, -525
小野本町, 3771, -447
小野町, 3770, -447
小野屋, 3691, -401
姨捨, 3842, -493
小波瀬西工大前, 3680, -417
小幡, 3817, -457
小俣, 3810, -438
小幡緑地, 3817, -457
お花茶屋, 3882, -472
御花畑, 3865, -479
小浜, 3789, -465
小原, 3748, -450
飫肥, 3689, -359
帯織, 3861, -524
小櫃, 3887, -460
帯解, 3791, -441
於福, 3686, -430
男衾, 3868, -482
尾幌, 3993, -686
小前田, 3868, -483
小見川, 3900, -475
小村井, 3882, -471
小村神社前, 3735, -411
御室仁和寺, 3788, -452
思川, 3881, -489
面影橋, 3879, -471
面白山高原, 3898, -546
おもちゃのまち, 3882, -492
表参道, 3879, -470
小本, 3814, -455
尾盛, 3844, -457
おもろまち, 3606, -219
親不知, 3774, -458
小柳, 3809, -492
親鼻, 3865, -481
小山田, 3913, -577
尾山台, 3878, -468
おゆみ野, 3890, -466
折居, 3703, -446
折尾, 3674, -420
織笠, 3930, -578
折壁, 3919, -563
折口, 3663, -371
下立, 3830, -503
下立口, 3830, -503
おりはた, 3889, -538
折原, 3867, -482
織部, 3810, -465
折本, 3885, -489
折生迫, 3692, -364
折渡, 3888, -579
オレンジタウン, -983, -626
小禄, 3605, -218
卸町, 3897, -530
尾張一宮, 3813, -460
尾張瀬戸, 3820, -457
尾張星の宮, 3814, -457
尾張森岡, 3817, -451
尾張横須賀, 3815, -451
遠賀川, 3674, -419
遠賀野, 3675, -417
恩田, 3874, -466
御嶽山, 3693, -394
恩智, 3786, -440
恩根内, 3938, -736
乙原, 3716, -452
音別, 3975, -682
ガーラ湯沢, 3858, -506
甲斐岩間, 3851, -465
甲斐上野, 3852, -467
外苑前, 3879, -470
海王丸, 3820, -501
甲斐大泉, 3850, -476
甲斐大島, 3851, -460
海岸寺, 3743, -431
海岸通, 3714, -433
甲斐小泉, 3848, -476
蚕ノ社, 3788, -451
海崎, 3701, -396
海路, -1328, -363
海神, 3885, -471
甲斐住吉, 3853, -469
海瀬, 3851, -484
皆瀬, 3651, -402
貝田, 3899, -533
海田市, 3716, -434
貝津, 3821, -455
貝塚市役所前, 3780, -436
甲斐常葉, 3851, -464
荷稲, 3729, -400
海浜幕張, 3887, -469
開発, 3823, -497
開明, 3812, -460
開聞, 3670, -348
甲斐大和, 3858, -469
替佐, 3848, -501
加賀一の宮, 3809, -491
加賀温泉, 3803, -488
加賀笠間, 3807, -493
蚊爪, 3809, -497
香登, 3752, -444
香我美, 3743, -411
各務ヶ原, 3815, -462
各務原市役所前, 3814, -462
鏡川橋, 3738, -411
掛澗, 3900, -659
嘉川, 3689, -425
柿生, 3874, -468
柿ヶ島, 3808, -478
柿崎, 3849, -515
柿下温泉口, 3678, -414
柿平, 3832, -451
柿ノ木, 3865, -517
賀来, 3694, -402
学, 3756, -425
学園通り, 3752, -431
学園都市, 3773, -442
学園前, 3889, -467
覚王山, 3816, -456
学芸大学, 3879, -469
学習院下, 3879, -471
学田, 3940, -697
楽田, 3816, -460
岳南江尾, 3857, -455
岳南原田, 3856, -456
岳南富士岡, 3857, -456
角館, 3899, -583
角茂谷, 3742, -415
学門, 3776, -421
香久山, 3791, -438
神楽岡, 3939, -709
神楽坂, 3880, -471
掛川市役所前, 3840, -445
花月園前, 3878, -465
影野, 3730, -404
影森, 3865, -478
佳景山, 3914, -551
鹿児, 3740, -412
鹿児島駅前, 3671, -359
鹿児島中央, 3671, -358
鹿児島中央駅前, 3671, -358
籠原, 3871, -484
葛西, 3883, -470
葛西臨海公園, 3883, -469
笠上黒生, 3905, -471
挿頭丘, 3749, -431
笠師保, 3814, -510
笠島, 3851, -517
笠寺, 3816, -454
加佐登, 3807, -448
笠縫, 3790, -438
笠幡, 3872, -477
風早, 3722, -432
傘松, 3776, -468
風祭, 3866, -458
加治, 3871, -535
香椎, 3668, -414
香椎花園前, 3668, -415
香椎神宮, 3669, -414
香椎宮前, 3668, -414
鰍沢口, 3851, -466
梶が谷, 3877, -468
梶栗郷台地, 3679, -424
賢島, 3813, -432
梶田, 3728, -443
橿原神宮西口, 3790, -437
橿原神宮前, 3790, -437
加島, 3782, -444
鹿島旭, 3897, -485
鹿島大野, 3659, -397
鹿島サッカースタジアム, 3900, -479
鹿島神宮, 3900, -478
鹿島田, 3878, -467
鹿島台, 3911, -550
鹿島灘, 3899, -481
梶屋敷, 3838, -509
樫山, 3798, -428
加治屋町, 3671, -358
